,Date,RELIANCE,TATAMOTORS,UPL,PFC,BAJAJ-AUTO,HINDUNILVR,HINDALCO,WIPRO,VEDL,KOTAKBANK,ZEEL,SBIN,HDFCBANK,LT,SUNPHARMA,NTPC,INFY,ULTRACEMCO,CIPLA,POWERGRID,DRREDDY,GAIL,ADANIPORTS,ONGC,CONCOR,AXISBANK,ASIANPAINT,JSWSTEEL,BPCL,DIVISLAB,SIEMENS,M&M,TORNTPHARM,TECHM,TITAN,UBL,AMBUJACEM,GRASIM,TATASTEEL,ITC,COALINDIA,NESTLEIND,BAJFINANCE,HEROMOTOCO,IOC,BRITANNIA,MRF,TCS,HCLTECH,BHARTIARTL,ICICIBANK,MARUTI,EICHERMOT,SHREECEM,GLENMARK,INDUSINDBK,DABUR
51,02-Aug-2019,1184.35,130.7,573.5,107.75,2600.55,1737.45,180.4,263.65,143.0,1507.6,341.5,308.45,2214.35,1370.25,420.65,123.1,775.6,4299.05,516.1,210.55,2529.2,127.65,375.45,134.35,503.7,673.85,1545.2,225.15,342.45,1598.8,1115.05,556.45,1673.25,636.15,1064.7,1411.7,199.5,778.0,42.7,264.5,197.2,11411.5,3237.9,2401.95,135.25,2594.4,53869.55,2205.3,1010.5,343.55,410.6,5689.35,16905.0,20001.2,424.95,1382.9,426.5
52,05-Aug-2019,1143.35,123.75,540.95,104.2,2619.75,1741.2,175.75,262.0,140.7,1460.1,330.95,300.25,2179.25,1345.8,417.15,121.0,776.7,4246.2,518.9,201.15,2514.7,122.95,367.85,131.3,500.8,662.45,1525.4,217.7,339.0,1577.55,1107.15,545.45,1668.7,648.05,1036.8,1409.1,197.25,749.45,41.25,259.8,200.6,11712.8,3160.05,2399.25,132.25,2578.35,53352.9,2248.6,1011.1,357.7,402.65,5670.35,16504.0,19964.7,412.2,1388.2,429.6
53,06-Aug-2019,1128.3,122.5,549.35,107.3,2609.8,1744.1,180.7,258.9,140.8,1485.3,312.45,301.4,2189.1,1377.5,418.2,123.35,774.45,4357.0,500.15,198.1,2556.2,123.35,376.95,131.45,497.65,679.0,1565.85,217.55,345.3,1616.0,1131.15,549.45,1672.3,670.6,1046.7,1399.7,201.85,761.5,42.75,258.9,205.1,11837.55,3272.25,2468.55,132.4,2550.55,53871.15,2214.9,1024.2,368.45,410.25,5833.3,17010.75,20206.45,415.05,1417.1,433.5
54,07-Aug-2019,1109.4,117.4,532.8,105.45,2605.1,1777.25,176.4,262.55,136.65,1476.3,327.9,289.9,2184.0,1360.05,421.05,123.05,776.1,4341.65,518.3,198.85,2556.8,121.7,372.25,130.5,483.4,659.95,1559.2,212.25,331.1,1633.9,1101.45,518.3,1702.9,674.45,1028.45,1392.65,204.9,737.95,41.2,253.65,206.1,11777.45,3265.8,2505.25,129.0,2540.55,53998.5,2213.45,1022.65,366.1,408.4,5775.0,16456.65,20180.85,414.35,1426.35,430.65
55,08-Aug-2019,1152.35,124.05,532.85,109.0,2703.75,1803.1,181.05,265.75,138.7,1502.75,331.45,294.35,2233.15,1360.65,426.45,124.65,788.75,4233.15,503.05,202.7,2571.95,121.95,373.95,130.85,482.35,660.1,1565.9,221.7,343.5,1651.0,1150.2,539.55,1710.4,680.2,1041.1,1365.7,206.3,737.45,40.75,257.75,211.85,11840.25,3334.7,2587.9,130.85,2577.6,54699.55,2258.1,1088.25,372.15,414.4,5902.25,16811.65,20109.95,426.15,1414.05,435.4
56,09-Aug-2019,1162.1,122.05,533.45,109.3,2707.6,1841.35,176.2,263.5,141.5,1532.1,328.1,291.35,2282.0,1364.6,422.0,123.9,789.85,4281.35,484.5,202.0,2573.45,123.85,376.6,130.95,485.6,660.8,1575.5,220.6,346.45,1664.95,1166.55,545.55,1674.55,663.35,1067.0,1379.05,212.95,746.5,41.25,254.2,207.6,11993.3,3419.7,2622.25,130.5,2588.15,57034.45,2246.25,1086.3,371.15,420.15,6099.9,17587.25,20270.0,426.2,1413.4,439.05
57,13-Aug-2019,1274.75,121.95,503.1,104.05,2670.55,1824.75,176.25,258.5,139.75,1511.4,327.3,283.35,2220.35,1313.25,439.25,117.15,764.75,4181.15,475.75,202.0,2556.35,126.0,360.55,127.75,474.05,649.45,1573.35,220.15,343.1,1524.4,1142.05,512.4,1653.95,639.15,1063.85,1360.95,208.4,709.65,39.95,246.3,203.75,11893.45,3221.85,2566.8,125.9,2511.9,56736.75,2199.45,1072.5,351.65,410.25,5815.45,16645.0,19698.75,415.6,1373.45,429.25
58,14-Aug-2019,1288.25,120.9,527.2,106.25,2713.9,1839.05,180.6,251.05,146.55,1491.8,341.6,289.75,2229.45,1333.7,417.15,117.6,774.8,4225.9,478.3,205.15,2511.95,126.75,358.85,126.85,475.9,663.2,1569.7,227.75,354.45,1531.9,1162.8,523.55,1686.1,659.1,1084.0,1374.8,214.0,734.5,40.45,248.75,200.5,12036.55,3289.95,2634.15,126.45,2478.9,57293.0,2204.4,1076.15,361.2,417.3,5816.0,16574.65,19676.7,384.2,1400.85,431.75
59,16-Aug-2019,1278.0,121.35,549.05,109.7,2750.95,1828.65,179.8,249.2,144.4,1498.95,346.6,290.9,2227.7,1335.25,414.7,117.8,774.55,4208.0,476.1,211.15,2492.55,129.65,357.35,127.9,469.05,675.65,1597.45,227.15,351.2,1507.3,1160.1,527.85,1647.8,659.0,1075.8,1338.6,213.9,752.25,39.7,253.0,201.95,12004.4,3337.2,2669.0,126.25,2499.45,56823.6,2165.1,1062.75,361.55,418.95,5975.05,16600.45,19475.85,361.15,1439.1,428.05
60,19-Aug-2019,1292.6,120.8,542.05,108.3,2725.5,1820.9,181.15,252.1,144.3,1496.35,348.05,286.85,2206.85,1352.2,426.0,118.9,777.65,4158.15,475.85,207.05,2509.1,127.3,357.4,126.3,465.15,685.0,1586.45,226.2,347.0,1518.1,1166.95,520.55,1655.1,670.35,1088.95,1327.0,212.0,732.35,38.4,251.55,198.95,12066.6,3328.05,2631.5,125.8,2478.4,57589.8,2163.0,1064.05,361.0,423.4,5982.55,16337.7,19409.65,368.15,1442.5,432.1
61,20-Aug-2019,1275.95,123.85,539.9,106.4,2742.95,1843.4,179.4,253.3,142.4,1505.1,350.85,283.7,2220.6,1342.5,420.9,117.95,792.75,4033.05,478.7,206.05,2554.6,127.35,354.95,125.05,475.15,672.35,1595.15,224.85,342.25,1522.15,1167.9,527.8,1659.15,668.9,1092.35,1319.1,205.85,729.25,37.2,246.5,195.3,11969.8,3294.1,2669.25,124.2,2393.5,57548.9,2186.75,1084.0,358.05,416.9,6190.95,15895.75,19008.5,374.2,1404.85,431.75
62,21-Aug-2019,1270.95,112.4,535.9,102.0,2764.8,1850.0,177.05,252.4,139.95,1505.75,344.2,277.4,2225.85,1310.65,417.0,117.9,799.45,3921.4,468.05,204.9,2503.0,122.5,350.7,121.2,483.0,664.7,1589.15,219.0,327.8,1533.1,1151.9,520.9,1670.2,672.8,1065.3,1286.0,201.1,698.8,34.1,241.45,188.8,12594.1,3261.45,2714.25,121.05,2384.5,57737.0,2186.2,1070.15,354.9,412.05,6228.9,16000.5,18701.95,363.1,1367.2,427.05
63,22-Aug-2019,1246.75,107.7,518.05,101.7,2744.25,1872.1,176.55,252.05,129.05,1478.25,328.95,268.55,2174.1,1294.25,414.55,114.75,795.7,3838.15,464.0,202.75,2545.4,120.65,345.05,116.95,482.3,661.15,1570.2,217.0,313.0,1568.5,1139.25,511.8,1674.85,682.75,1061.75,1291.45,197.55,688.55,34.05,240.05,180.85,12470.0,3114.1,2626.25,117.8,2440.75,57572.45,2216.0,1078.9,352.75,399.1,6208.55,15523.35,18439.05,359.9,1335.65,427.5
64,23-Aug-2019,1275.85,111.05,547.25,101.85,2749.15,1860.0,180.25,251.4,137.4,1470.2,351.15,271.1,2162.7,1286.5,427.8,118.5,802.2,3861.8,465.9,201.5,2541.25,124.4,349.35,122.25,487.75,663.9,1580.4,220.65,329.35,1571.6,1147.6,533.25,1659.6,683.85,1073.5,1305.25,197.3,719.45,34.9,236.1,188.0,12438.65,3174.35,2640.2,122.8,2466.65,57859.5,2247.7,1087.0,356.4,395.4,6254.35,15383.45,18409.35,368.15,1310.5,424.4
65,26-Aug-2019,1266.8,110.55,549.8,104.75,2736.8,1876.55,178.75,249.1,135.05,1512.8,364.9,280.2,2256.15,1333.65,419.35,120.05,802.55,4038.4,466.55,202.9,2567.2,126.4,368.2,123.75,489.75,683.7,1597.55,214.1,335.4,1620.05,1172.2,544.3,1677.95,691.15,1102.45,1350.45,202.65,737.3,35.9,242.5,188.75,12391.35,3324.25,2590.95,125.5,2533.85,58782.4,2276.3,1092.85,360.65,411.65,6255.55,15548.2,18781.15,378.25,1348.5,435.85
66,27-Aug-2019,1274.85,120.35,556.0,105.35,2766.5,1861.4,181.2,250.1,138.1,1501.55,363.75,285.7,2259.95,1356.95,416.75,123.2,784.65,4135.7,465.35,206.55,2540.7,130.2,372.05,125.6,495.8,682.95,1598.0,213.4,342.3,1593.55,1196.8,554.05,1684.5,676.35,1123.7,1347.45,205.1,723.95,36.5,245.5,191.85,12472.35,3357.75,2614.45,125.75,2685.9,58871.5,2236.5,1093.1,348.3,418.6,6277.75,15995.4,19066.8,374.85,1386.1,440.15
67,28-Aug-2019,1263.3,116.35,557.0,103.3,2766.75,1828.1,178.4,249.25,132.35,1483.65,364.2,284.9,2247.5,1344.65,413.1,119.9,802.5,4119.8,464.25,205.75,2512.1,128.05,365.95,121.2,485.2,678.2,1603.15,205.75,350.55,1576.65,1177.95,539.7,1668.8,690.2,1110.95,1329.4,205.0,713.5,35.35,245.95,185.05,12517.4,3326.35,2568.5,122.9,2703.1,57924.5,2239.25,1123.95,345.8,412.95,6103.4,16297.45,19110.2,378.4,1365.85,434.8
68,29-Aug-2019,1241.75,114.3,558.35,100.95,2757.8,1832.95,179.7,248.8,135.75,1450.85,362.1,274.5,2226.95,1342.45,434.65,123.1,806.95,4073.9,465.2,204.8,2527.8,128.5,366.2,123.25,496.75,661.15,1615.25,211.95,354.05,1615.0,1175.95,528.0,1674.95,691.15,1101.8,1363.9,200.05,708.85,34.7,241.2,189.0,12716.85,3299.3,2547.75,123.65,2676.85,57545.65,2233.45,1117.75,343.5,404.4,6110.2,16538.0,18520.0,383.15,1350.55,442.85
69,30-Aug-2019,1248.55,116.7,563.2,104.8,2788.3,1881.9,184.45,254.4,139.15,1431.45,373.1,273.85,2227.95,1328.25,450.4,121.65,814.9,4052.25,472.45,200.5,2557.5,129.8,365.7,121.2,508.3,663.9,1616.2,217.45,355.25,1625.4,1202.25,528.8,1707.6,693.65,1105.1,1372.05,202.35,710.95,34.35,245.65,184.75,12875.2,3332.5,2572.05,122.45,2701.65,58590.05,2259.6,1100.35,346.8,409.65,6123.75,16258.45,18573.8,384.3,1395.75,448.8
70,03-Sep-2019,1206.4,112.65,553.35,102.05,2764.2,1841.85,178.4,253.65,134.15,1414.3,361.0,268.4,2210.95,1294.4,439.35,117.65,814.25,3885.55,469.55,197.05,2532.8,126.8,361.3,117.15,491.95,645.7,1576.75,210.15,356.2,1639.45,1157.75,515.45,1713.4,704.5,1059.65,1314.05,193.35,696.25,33.55,241.55,181.05,12690.95,3258.5,2557.45,117.25,2707.85,57801.55,2251.6,1108.35,336.85,392.15,6049.7,15775.8,17810.4,390.85,1343.95,443.05
71,04-Sep-2019,1201.15,109.5,561.05,104.65,2735.7,1846.6,181.65,256.05,136.7,1426.45,355.5,275.1,2247.75,1308.05,426.45,119.45,821.3,3876.5,471.4,196.9,2602.7,127.3,364.35,119.0,502.9,647.3,1535.15,214.8,363.55,1663.45,1167.8,505.7,1690.6,703.25,1037.2,1329.8,190.9,694.05,33.85,243.25,182.15,12480.75,3250.25,2566.1,120.35,2635.45,57691.2,2245.4,1125.65,345.7,397.5,5830.75,15642.4,17711.15,382.65,1317.6,442.2
72,05-Sep-2019,1198.6,118.05,569.65,104.05,2759.2,1829.75,184.6,255.6,139.3,1410.15,360.8,273.3,2235.15,1320.3,431.8,123.45,834.05,3888.8,478.4,199.35,2682.45,130.95,366.55,125.15,515.15,649.6,1519.75,216.25,380.8,1639.0,1170.05,517.0,1711.75,695.45,1048.65,1321.3,193.2,697.1,35.05,244.25,194.85,12612.15,3292.7,2605.9,124.7,2678.65,57722.45,2215.3,1111.95,347.7,389.0,5968.65,15754.2,17602.75,390.0,1308.1,438.95
73,06-Sep-2019,1222.5,121.25,567.95,108.5,2839.35,1819.15,188.4,252.0,141.8,1441.55,361.25,273.95,2245.9,1328.65,425.1,127.0,840.15,3907.55,474.9,203.5,2739.95,131.35,365.75,127.95,504.5,671.1,1532.4,217.95,379.0,1637.6,1188.25,529.5,1739.15,721.75,1068.7,1299.05,194.7,703.7,35.65,243.9,198.6,12613.95,3373.0,2659.95,126.95,2668.0,58754.3,2197.5,1100.4,349.25,391.35,6186.95,16407.25,17870.5,390.95,1331.1,441.3
74,09-Sep-2019,1222.2,121.9,587.45,109.8,2817.8,1834.05,189.25,255.6,141.25,1471.3,362.95,278.0,2249.6,1357.0,428.8,126.35,829.1,3905.6,475.0,202.9,2749.2,132.15,369.55,129.4,514.2,671.55,1540.6,219.5,382.0,1627.15,1219.35,532.55,1717.1,712.9,1088.35,1288.9,195.5,705.75,35.75,245.5,199.35,12836.35,3437.35,2691.6,126.65,2682.7,58869.1,2182.85,1084.4,356.45,395.45,6335.5,16206.75,18068.4,384.6,1335.0,444.25
75,11-Sep-2019,1234.4,134.35,577.7,110.3,2908.4,1824.3,193.45,248.15,146.3,1475.2,354.45,285.25,2251.3,1363.65,422.2,124.5,820.1,3903.4,471.8,201.4,2761.0,128.45,373.35,125.75,517.85,681.7,1561.45,227.7,386.1,1616.55,1224.75,545.75,1698.3,703.7,1101.05,1306.0,197.35,711.5,37.2,243.75,196.7,12758.95,3416.4,2760.15,126.05,2666.4,60101.95,2154.0,1057.7,355.1,394.6,6597.3,17013.65,18490.35,384.75,1372.15,449.1
76,12-Sep-2019,1210.35,127.95,567.3,111.65,2852.2,1805.4,197.1,244.55,145.45,1457.55,346.4,287.05,2270.85,1362.4,427.8,122.25,816.4,4002.05,467.8,199.65,2767.05,125.75,372.45,125.9,519.5,662.9,1570.0,222.05,384.2,1645.15,1229.05,543.6,1709.3,705.55,1086.1,1269.95,195.75,717.55,37.9,240.75,197.7,12556.9,3382.35,2740.75,124.4,2677.0,60658.9,2133.6,1054.9,347.55,402.7,6392.05,16680.55,18582.05,382.15,1390.25,450.2
77,13-Sep-2019,1225.6,129.55,578.15,111.25,2878.2,1805.55,200.35,245.35,149.3,1484.25,350.5,291.7,2257.45,1363.45,422.85,124.05,829.3,4031.15,469.0,202.65,2731.55,129.25,374.2,128.85,532.3,674.25,1548.2,226.2,408.55,1628.35,1246.3,551.25,1721.25,709.5,1123.4,1276.65,201.0,717.55,37.7,239.9,198.2,12689.3,3427.35,2776.6,130.1,2674.6,60119.95,2141.95,1068.5,343.05,413.4,6450.3,16689.4,18798.45,368.9,1398.6,452.2
78,16-Sep-2019,1210.75,128.6,564.1,110.35,2874.45,1816.3,200.4,247.1,148.65,1474.95,344.95,284.7,2244.15,1343.6,426.8,123.25,827.7,3992.85,470.5,202.15,2725.3,129.7,370.6,130.7,530.9,670.9,1521.3,225.65,380.0,1644.8,1242.5,536.95,1709.65,719.45,1148.55,1273.75,201.45,716.7,37.4,239.4,200.55,12840.95,3418.85,2738.65,128.55,2715.05,59461.5,2150.0,1069.9,344.0,412.15,6412.75,16764.3,18897.05,374.05,1375.95,454.75
79,17-Sep-2019,1197.45,122.0,563.3,102.4,2773.15,1831.2,197.95,244.15,145.4,1448.3,337.35,273.95,2211.35,1313.7,420.65,120.9,831.25,3900.4,460.65,200.45,2738.05,131.9,365.3,129.7,520.55,640.45,1530.9,216.2,368.75,1601.4,1243.15,521.95,1686.7,705.95,1158.25,1255.35,194.35,700.95,35.75,237.2,197.6,12764.25,3368.4,2568.95,125.2,2692.45,57852.4,2122.65,1055.85,339.85,400.65,6130.4,16284.95,18693.45,370.6,1332.6,451.7
80,18-Sep-2019,1205.7,121.75,557.05,101.2,2777.05,1829.2,198.0,244.3,149.7,1464.75,335.4,280.4,2187.75,1318.0,416.8,122.5,829.85,3902.8,458.65,202.05,2743.65,134.95,366.35,127.0,525.8,648.4,1547.75,221.4,382.1,1616.15,1247.5,527.0,1670.95,716.75,1160.7,1250.65,195.8,703.1,36.35,239.25,192.35,12869.0,3413.85,2576.1,128.15,2613.85,58364.55,2138.55,1058.45,335.6,399.35,6095.05,16030.4,18687.2,362.85,1330.4,460.0
81,19-Sep-2019,1179.05,124.2,562.05,99.5,2738.85,1812.75,195.95,241.5,146.15,1452.6,308.85,274.05,1101.05,1300.7,411.15,121.7,820.7,3866.3,452.05,201.15,2732.55,133.05,361.9,124.3,519.25,638.2,1553.9,219.55,379.85,1582.4,1234.2,519.3,1702.1,703.35,1153.2,1228.0,191.8,699.9,35.75,236.7,193.45,12694.9,3362.05,2532.25,126.2,2621.8,58069.15,2101.95,1049.55,337.6,386.6,5971.75,15752.5,17927.1,358.35,1282.25,458.55
82,20-Sep-2019,1254.35,133.25,562.1,102.05,2929.25,1969.75,202.15,245.95,158.95,1538.85,301.4,301.7,1199.6,1411.5,413.7,119.85,805.0,4269.65,463.3,196.2,2837.8,134.7,380.7,133.6,552.4,680.35,1671.0,238.1,403.85,1637.95,1327.75,568.9,1727.2,700.85,1263.55,1276.2,215.2,750.95,38.35,238.05,200.05,13499.4,3702.2,2862.9,132.55,2867.0,64642.9,2065.45,1049.1,356.4,417.5,6591.95,17860.2,19250.1,352.5,1419.6,445.7
83,23-Sep-2019,1239.2,127.9,580.85,105.55,2995.15,2039.75,200.0,239.35,157.9,1640.6,271.6,313.75,1257.25,1528.5,409.45,116.05,764.35,4391.1,448.9,188.3,2767.25,141.3,410.95,136.3,584.25,725.5,1802.75,243.7,450.85,1611.7,1445.05,565.0,1713.0,682.8,1311.8,1381.75,220.55,759.3,40.65,254.85,202.7,13713.2,4023.75,2820.35,142.65,3053.65,66180.25,2015.8,1032.9,348.0,446.3,6897.85,19239.35,19918.3,352.55,1511.55,440.8
84,24-Sep-2019,1278.7,130.9,579.4,104.1,2958.15,2050.45,197.8,240.7,159.95,1618.1,279.0,302.6,1253.8,1481.3,409.65,115.15,794.05,4318.0,450.25,190.45,2785.25,139.25,413.85,133.5,581.1,704.4,1765.9,233.35,461.3,1629.65,1435.3,558.75,1697.95,703.85,1292.65,1372.85,215.75,749.7,39.3,256.0,198.15,13430.7,3961.75,2755.95,138.7,3080.2,65879.55,2044.7,1047.4,348.65,440.9,7009.1,18434.25,19931.0,348.9,1516.3,451.9
85,25-Sep-2019,1279.55,123.05,576.75,100.55,2941.0,2051.5,189.9,238.8,156.2,1601.6,279.0,280.25,1253.8,1450.1,406.75,116.9,792.65,4277.85,434.6,190.45,2773.35,136.45,414.8,131.45,600.2,694.95,1751.8,234.4,465.2,1633.45,1442.5,534.7,1703.1,705.9,1268.9,1355.8,210.1,724.15,38.15,256.0,192.6,13458.5,3930.9,2704.25,140.7,3036.0,64499.5,2088.45,1047.4,341.65,434.2,6638.5,18434.25,19457.4,345.7,1503.9,445.55
86,26-Sep-2019,1296.8,124.5,583.6,100.4,2970.3,2034.4,195.95,237.1,166.1,1626.85,286.7,281.85,1242.5,1489.85,411.95,116.55,782.55,4395.6,438.45,199.25,2774.85,137.1,419.15,137.05,618.55,699.9,1770.95,235.45,480.05,1675.05,1489.8,566.95,1699.85,713.7,1288.3,1354.7,210.5,743.8,40.5,250.4,203.3,13934.6,4000.8,2760.1,144.55,3092.8,62859.6,2087.6,1045.15,344.05,451.95,6857.45,17911.55,19365.0,346.1,1548.0,447.2
87,27-Sep-2019,1309.05,119.9,582.05,100.2,2957.5,2010.9,190.7,236.6,157.25,1643.5,273.55,281.2,1244.2,1472.65,401.7,117.05,782.2,4395.15,439.4,198.1,2730.8,134.15,408.6,131.5,591.15,700.6,1776.3,232.2,469.8,1660.45,1509.05,555.1,1693.15,704.3,1284.05,1351.2,207.05,727.0,39.25,252.95,199.35,13740.9,4057.4,2729.15,145.55,3015.1,62674.55,2056.15,1041.05,349.1,449.2,6773.7,17792.4,19325.2,333.25,1480.8,447.1
88,30-Sep-2019,1332.25,117.45,603.95,99.4,2941.8,1981.95,191.35,239.8,154.15,1644.45,265.5,270.8,1227.45,1474.25,389.45,117.5,805.65,4341.25,425.5,199.05,2702.25,134.5,413.95,131.8,604.75,685.0,1762.15,229.95,470.1,1665.5,1516.05,547.15,1667.4,714.5,1273.05,1347.15,203.95,730.1,38.55,259.85,199.85,13889.65,4046.05,2704.75,147.4,2944.15,63291.55,2099.3,1080.6,367.05,433.7,6715.8,17765.2,18888.15,325.05,1383.55,447.25
89,01-Oct-2019,1304.9,115.3,594.95,95.8,2910.0,1990.3,189.75,233.5,151.3,1648.2,233.15,255.95,1248.8,1464.05,386.55,117.05,793.55,4212.6,412.65,196.5,2689.35,132.9,404.05,128.2,640.2,679.15,1766.1,222.65,493.9,1622.55,1543.25,556.7,1616.25,704.95,1280.6,1324.8,199.85,693.15,37.75,255.9,194.1,13681.55,3992.4,2688.35,148.55,2919.55,61863.4,2059.95,1059.55,350.95,424.6,6782.0,17826.85,18593.75,319.7,1298.05,439.65
90,03-Oct-2019,1311.05,122.4,594.4,95.1,2897.9,1962.05,182.6,235.85,144.4,1615.75,251.55,254.15,1223.55,1458.05,388.15,116.75,785.6,4146.8,418.1,199.1,2677.15,131.7,403.9,128.1,631.85,668.4,1748.95,221.55,531.6,1628.35,1525.65,562.7,1598.85,702.5,1295.5,1326.55,196.35,679.65,37.1,261.65,186.75,13709.85,3959.8,2667.45,151.75,2902.95,61471.05,2060.25,1076.8,344.9,427.3,6754.05,18284.65,18259.6,319.55,1255.5,433.65
91,04-Oct-2019,1308.1,119.65,582.55,95.05,2863.55,1944.2,182.1,237.7,143.3,1563.15,236.85,249.95,1189.7,1424.9,386.05,117.4,793.45,3979.55,418.35,196.55,2617.7,132.15,394.6,129.55,614.8,656.4,1724.4,214.65,515.55,1622.25,1533.4,564.25,1630.55,708.15,1250.9,1269.7,189.65,654.4,36.7,257.25,185.8,13441.0,3903.95,2668.3,151.05,2845.15,60938.35,2079.35,1079.1,339.5,413.9,6649.6,17999.0,18128.3,315.45,1265.3,425.7
92,07-Oct-2019,1310.1,117.5,581.05,94.65,2892.3,1940.05,182.3,237.05,142.65,1555.65,251.5,249.1,1186.9,1397.85,379.9,115.95,789.55,3870.4,408.25,196.5,2616.45,130.2,395.25,126.55,573.8,673.45,1725.15,208.0,490.65,1646.65,1521.4,552.95,1613.65,704.8,1259.0,1253.75,185.95,649.0,34.2,251.9,184.4,13603.35,3900.9,2674.0,148.7,2953.35,61165.1,2047.7,1074.4,341.55,416.1,6629.85,18000.6,17826.3,285.6,1241.05,432.55
93,09-Oct-2019,1324.75,120.9,581.7,94.6,2891.85,1948.0,186.05,237.75,145.7,1612.35,245.95,260.95,1228.15,1426.25,383.95,117.25,783.65,4043.55,423.35,197.7,2663.4,132.1,400.45,125.85,571.0,686.3,1773.45,212.8,492.85,1650.6,1588.2,576.55,1666.2,711.05,1230.3,1281.55,192.35,670.4,33.15,247.1,185.35,13858.3,4023.9,2604.35,148.2,3058.5,61186.1,2020.1,1051.1,359.4,436.7,6719.55,18239.35,18482.75,290.85,1308.65,443.8
94,10-Oct-2019,1362.75,116.8,583.45,92.6,2886.25,1968.75,182.25,239.2,141.15,1584.8,245.0,254.15,1200.55,1425.1,387.05,117.25,783.05,3976.3,422.15,199.1,2633.5,127.35,399.9,125.5,566.5,672.95,1778.6,213.75,489.9,1667.15,1572.3,566.05,1688.25,711.3,1234.7,1281.4,188.0,696.6,33.5,243.2,184.55,13819.85,3948.9,2601.85,148.2,3037.75,61174.0,2004.45,1063.5,377.25,423.7,6605.45,18052.5,18268.75,289.75,1228.5,439.4
95,11-Oct-2019,1352.6,121.3,589.85,91.5,2898.8,2004.65,187.2,239.45,147.05,1587.75,242.5,254.55,1198.8,1427.7,386.3,116.7,814.8,4077.2,441.35,201.0,2651.4,124.95,409.05,129.0,564.2,672.7,1790.25,217.25,488.0,1689.95,1574.25,560.1,1644.35,721.45,1243.6,1263.35,189.2,691.4,34.05,243.95,189.05,14032.4,3973.2,2597.85,143.4,3081.95,61722.7,1986.85,1079.5,382.9,428.55,6698.9,18201.15,18374.55,286.5,1223.2,445.6
96,14-Oct-2019,1358.0,127.85,586.65,93.45,2958.05,2014.25,188.7,243.45,147.8,1585.5,242.9,255.45,1204.4,1423.95,394.65,117.75,786.1,4170.3,440.9,198.4,2651.9,125.85,407.45,135.25,578.25,683.5,1798.7,221.45,485.95,1683.7,1573.7,568.65,1697.95,720.75,1248.95,1276.35,194.05,698.65,34.85,244.1,190.1,14169.0,3883.3,2609.2,144.75,3109.65,61996.65,2021.0,1086.8,393.55,428.85,6821.1,18327.95,18695.6,280.2,1250.6,455.0
97,15-Oct-2019,1364.15,126.95,583.1,94.25,3011.95,2064.4,192.55,243.65,153.5,1615.6,250.7,258.45,1223.05,1432.25,396.8,119.4,768.3,4206.5,446.55,201.25,2684.65,128.1,413.75,138.65,595.0,690.05,1803.1,219.65,490.3,1693.1,1592.0,583.4,1699.85,720.5,1272.1,1286.1,196.95,703.7,35.5,247.6,191.15,14086.8,3879.45,2675.7,146.45,3181.1,63027.5,2037.3,1084.5,383.65,431.85,6985.75,19199.1,18584.75,286.45,1272.25,450.0
98,16-Oct-2019,1372.35,125.85,588.75,96.0,3023.7,2071.0,187.95,248.9,149.9,1605.55,259.65,256.05,1221.1,1424.2,399.7,117.4,771.45,4285.3,446.8,198.55,2701.45,126.8,410.0,141.65,604.7,693.4,1765.7,220.3,512.4,1720.2,1611.25,584.25,1642.05,727.7,1274.55,1298.4,202.7,730.85,35.2,243.65,194.55,14351.5,4016.4,2602.35,145.55,3176.75,62896.9,2046.4,1100.9,385.25,435.3,6975.0,19220.6,18595.85,285.9,1274.5,456.1
99,17-Oct-2019,1396.5,139.5,591.95,95.15,3111.5,2103.85,188.8,247.85,148.3,1604.55,264.45,265.45,1220.0,1424.35,401.5,118.7,769.5,4260.45,446.3,197.7,2727.4,128.75,409.15,141.4,599.4,710.3,1812.3,222.95,513.3,1722.95,1622.55,593.3,1694.5,724.35,1277.05,1322.6,206.9,724.55,37.05,245.85,199.4,14516.85,4106.8,2629.2,146.4,3247.85,64901.9,2030.95,1093.05,385.85,440.6,7123.9,20491.85,18190.35,288.55,1340.1,462.4
100,18-Oct-2019,1416.35,136.85,599.0,98.1,3087.05,2106.85,187.4,248.9,150.25,1615.25,250.2,269.65,1229.0,1447.8,401.65,121.05,767.85,4295.3,444.15,202.55,2724.85,129.55,421.7,143.5,611.5,709.55,1816.75,223.35,520.3,1738.0,1648.7,593.3,1684.65,734.2,1300.6,1330.0,207.65,746.5,38.55,246.5,205.95,14835.45,4137.65,2646.15,145.6,3252.35,64019.75,2057.35,1095.5,383.5,437.8,7302.3,20275.9,18679.75,299.85,1342.65,466.5
101,22-Oct-2019,1414.15,131.75,597.0,101.5,3122.3,2127.35,185.75,253.55,149.15,1628.85,250.45,270.5,1239.3,1442.55,405.45,120.9,643.55,4249.3,453.9,205.05,2810.75,129.5,420.75,144.25,607.95,712.75,1780.2,219.7,534.1,1741.15,1675.0,595.8,1670.0,717.65,1329.45,1318.9,195.9,756.05,37.45,248.9,208.8,15020.0,4034.15,2674.65,146.45,3248.05,64211.3,2051.4,1064.45,374.1,451.15,7256.25,19978.85,19515.6,299.1,1341.0,472.6
